p_felony_count_person,p_misdem_count_person,p_charge_violent,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,p_n_on_probation,p_current_on_probation,p_prob_revoke,p_charge,p_arrest,p_jail30,p_prison30,p_prison,p_probation,recid
2,2,0,36,20,0,0,0,0,0,0,0,0,0,NA,0,4,5,0,0,0,0,1
1,1,1,63,52,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2,17,2,43,29,0,1,0,0,0,0,0,0,1,1,0,19,23,0,0,0,3,1
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,44,43,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,2,29,19,0,0,0,1,0,0,0,0,0,0,0,17,21,0,1,1,0,1
2,0,0,35,32,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,1
2,4,3,35,32,0,0,0,0,3,0,0,0,0,0,0,6,7,0,0,0,1,1
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,11,0,24,19,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,0,0,1
4,1,3,23,19,0,1,0,2,0,0,0,0,2,NA,0,5,4,0,1,1,0,0
2,1,1,42,21,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0
8,5,1,55,37,0,0,0,0,0,0,0,1,3,0,0,13,14,0,0,0,1,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,31,21,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1
12,16,9,35,18,0,3,0,0,0,0,0,0,3,0,1,28,42,1,6,6,4,0
0,0,0,34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,21,21,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,0,34,18,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,1,1
3,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,1,40,37,0,0,0,0,1,0,0,0,2,0,0,8,10,0,0,0,1,0
10,20,16,33,14,0,5,0,5,0,0,0,0,18,0,1,30,36,0,3,3,4,1
1,0,1,30,30,0,1,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0
2,3,1,23,20,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,1
5,2,1,38,23,0,1,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0
1,1,0,23,22,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1
1,0,0,35,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,30,27,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,9,14,40,19,0,8,0,0,0,0,0,0,0,NA,NA,26,44,0,1,1,0,1
0,0,0,39,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,7,25,21,0,3,0,0,0,0,0,0,3,0,0,9,14,0,0,0,2,1
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,35,25,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0
1,6,3,24,20,0,0,0,0,2,0,0,0,0,NA,0,8,7,0,0,0,0,0
1,0,1,25,24,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,1,18,17,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4,1,2,18,17,2,2,0,0,0,0,0,0,0,NA,0,5,5,0,0,0,0,0
1,7,0,53,42,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,1,1
15,13,3,35,20,0,2,0,1,0,0,0,1,5,0,0,28,42,0,3,3,3,0
2,4,1,26,19,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
4,3,2,41,30,0,0,0,0,0,0,1,0,0,0,0,7,10,0,1,1,0,0
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,33,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,45,45,0,0,0,2,0,0,0,0,0,NA,0,2,2,0,0,0,0,0
3,2,3,34,21,0,0,0,2,1,0,0,0,0,0,0,5,4,0,0,0,0,1
2,1,2,27,23,0,1,0,0,0,0,0,0,1,1,0,3,6,0,0,0,1,0
2,2,1,39,20,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
10,11,6,24,18,0,2,0,0,0,0,0,2,9,0,0,21,34,0,0,0,1,1
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2,31,19,0,1,0,0,0,0,0,0,1,0,0,6,9,0,0,0,1,1
8,15,4,51,27,0,3,0,0,0,0,0,0,0,0,1,26,27,0,3,3,2,0
2,0,2,20,19,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,65,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,1,0,24,18,0,0,0,0,0,0,0,0,0,NA,0,4,3,0,0,0,0,1
0,3,0,22,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
0,0,0,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,17,40,34,0,12,0,0,0,0,0,0,0,0,0,30,33,0,0,0,1,1
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,25,21,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0
8,9,2,28,18,0,1,0,0,0,0,0,0,0,0,0,17,21,0,2,2,0,1
0,2,1,26,19,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0
7,0,6,46,39,0,0,3,3,0,0,0,1,0,0,0,7,9,0,0,0,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,27,26,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0
0,6,0,23,19,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1
0,1,0,30,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,15,8,30,16,0,1,0,2,2,0,0,1,3,0,0,24,26,0,0,0,2,0
0,5,0,24,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,5,0,50,41,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,1,0
32,21,11,25,18,0,8,0,0,0,0,0,1,4,NA,0,53,63,0,1,1,0,1
1,12,2,41,34,0,0,0,0,1,0,0,0,0,0,0,14,13,0,0,0,0,1
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,2,28,17,2,2,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,45,38,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1
0,4,0,38,33,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,34,19,0,0,0,3,3,0,0,1,0,0,0,9,11,0,0,0,2,1
5,5,5,28,24,0,0,0,3,1,0,0,0,0,0,0,10,7,0,0,0,0,0
1,6,0,20,18,0,0,0,0,0,0,0,0,3,NA,0,7,7,0,0,0,0,1
0,1,1,22,22,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,3,1,25,20,0,0,0,0,1,0,0,0,0,NA,0,3,2,0,0,0,0,1
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,20,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,8,1,21,15,0,0,0,0,0,0,0,0,5,0,0,12,25,0,0,0,3,1
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,27,24,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1,1,18,18,0,1,0,0,0,0,0,1,0,1,0,4,4,0,0,0,1,0
1,1,1,27,20,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
0,1,0,38,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,37,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3,25,19,0,0,0,1,2,0,0,0,0,0,0,6,5,0,0,0,0,0
5,0,3,16,16,5,3,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0
5,0,3,17,16,5,3,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0
2,4,1,28,22,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
15,0,8,35,34,0,8,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,26,19,0,0,0,0,0,0,0,0,0,0,0,5,11,0,1,1,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
2,9,3,45,15,2,1,1,0,1,0,0,0,0,0,0,11,8,1,2,2,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,18,17,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0
0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,3,64,39,0,2,0,0,0,0,0,0,0,NA,0,27,31,0,2,2,0,1
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,12,0,28,18,0,0,0,0,0,0,0,1,2,0,0,16,20,0,0,0,3,1
0,5,0,19,16,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,1,1
1,9,1,19,16,0,0,0,0,1,0,0,0,5,0,0,10,8,0,0,0,1,1
0,1,0,20,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2,33,32,0,0,1,1,0,0,0,1,0,0,0,3,3,0,2,2,0,0
7,0,6,29,23,0,0,0,6,0,0,0,0,0,0,0,7,13,0,0,0,0,0
1,2,0,38,19,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0
5,8,4,34,21,0,0,0,2,2,0,0,0,0,0,0,13,15,0,1,1,1,0
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,12,41,19,0,3,0,5,4,0,0,0,0,0,0,39,62,0,3,3,0,0
0,7,0,50,46,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1
1,9,1,50,46,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,36,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,45,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
3,1,2,44,42,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1,1,0,21,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,2,1,35,29,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
0,5,0,27,20,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1
0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,3,52,37,0,0,0,1,1,0,0,1,0,NA,0,11,14,0,0,0,0,1
6,4,4,56,23,0,2,0,1,1,0,0,0,3,0,1,11,15,0,0,0,5,0
2,2,1,43,36,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,24,23,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,1
21,0,2,35,35,0,2,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,1
5,10,12,32,18,0,1,4,1,6,0,0,0,0,1,0,15,14,0,0,0,2,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,18,18,0,1,0,0,0,0,0,0,0,NA,0,2,2,0,0,0,0,1
1,5,0,31,26,0,0,0,0,0,0,0,1,4,0,0,6,4,0,0,0,1,0
0,2,1,30,28,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,31,22,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1
5,11,0,32,22,0,0,0,0,0,0,0,0,4,1,0,16,25,0,0,0,1,1
7,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0
1,6,0,37,20,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1
2,10,2,37,20,0,0,0,1,1,0,0,0,0,0,0,13,15,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,32,31,0,0,0,0,0,0,0,0,0,NA,0,1,2,0,0,0,0,1
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,6,38,27,0,2,0,1,1,0,0,0,0,0,0,11,15,0,0,0,0,0
2,1,0,55,22,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,43,40,0,0,0,0,1,0,2,0,0,NA,0,4,4,0,0,0,0,0
18,9,9,53,31,0,6,0,2,0,0,0,0,3,0,1,27,30,0,2,2,3,0
0,2,0,25,25,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,0,1,19,18,0,1,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0
2,2,1,20,19,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1
0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,59,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,24,17,1,2,0,0,0,0,0,0,2,NA,0,5,10,0,0,0,0,1
5,3,3,25,17,1,3,0,0,0,0,0,0,2,NA,0,8,14,0,0,0,0,0
5,3,3,25,17,1,3,0,0,0,0,0,0,2,NA,0,8,14,0,0,0,0,0
3,3,3,55,29,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,2,0
2,8,0,34,30,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0
1,1,2,41,37,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,30,22,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2,3,1,31,31,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,2,25,18,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,4,45,40,0,2,0,1,0,0,0,2,0,0,0,8,8,1,2,2,0,0
2,11,0,21,17,0,0,0,0,0,0,0,0,8,0,1,13,18,0,0,0,1,1
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,36,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,22,22,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
4,3,4,30,16,2,1,0,1,0,0,0,1,2,0,0,7,8,0,1,1,1,0
0,1,0,19,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,52,51,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
27,6,17,26,23,0,11,0,0,0,0,0,0,30,NA,0,33,38,0,1,1,0,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,13,1,50,36,0,0,0,1,0,0,0,0,0,0,0,21,38,0,0,0,0,0
2,7,1,47,31,0,0,0,0,0,0,0,0,0,0,0,9,14,2,3,3,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,24,22,0,0,0,0,0,0,0,0,6,0,0,7,2,0,0,0,1,0
0,2,0,21,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,50,14,51,34,0,7,0,1,1,0,0,1,7,0,0,73,93,2,1,1,3,1
0,1,0,34,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,25,23,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1
0,0,0,31,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,19,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,42,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,18,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,34,33,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,2,3,21,19,0,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1
6,5,4,23,19,0,1,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0
0,1,0,20,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,0,52,23,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0
0,1,0,26,20,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,21,0,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1
2,0,1,27,25,0,1,0,0,0,0,0,0,0,NA,0,2,2,0,0,0,0,1
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,6,20,18,0,6,0,0,0,0,0,0,1,1,0,9,11,0,0,0,1,0
2,7,1,29,21,0,0,0,0,1,0,0,0,0,0,0,9,15,0,0,0,0,0
4,1,1,36,33,0,1,0,0,0,0,0,0,0,0,0,5,5,0,2,2,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,44,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
1,2,3,30,27,0,0,0,1,2,0,0,0,0,NA,0,3,3,0,0,0,0,0
2,0,2,23,22,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,35,20,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0
12,17,6,29,14,0,2,0,2,2,0,0,2,1,NA,0,30,41,0,3,3,0,1
0,1,0,21,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2,1,44,36,0,1,0,0,0,0,0,0,1,0,0,6,9,0,0,0,1,1
0,0,0,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,1,39,30,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0
3,8,1,40,30,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0
1,3,0,29,27,0,0,0,0,0,0,0,0,0,NA,0,4,3,0,0,0,0,1
4,0,1,35,35,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,2,0,18,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,3,34,27,0,2,0,1,0,0,0,0,0,0,0,10,18,0,0,0,0,0
0,0,0,57,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,19,18,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
5,4,0,23,18,0,0,0,0,0,0,0,0,2,0,0,9,25,0,1,1,4,1
5,5,1,24,18,0,0,0,0,1,0,0,0,2,0,0,10,26,0,1,1,4,1
5,6,2,24,18,0,0,0,0,1,0,0,0,2,0,0,11,27,0,1,1,4,1
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,17,17,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,47,37,0,0,0,3,0,0,0,0,0,0,0,5,7,0,0,0,1,0
1,3,0,26,23,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
0,0,0,22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,3,20,16,3,1,0,2,0,0,0,0,0,0,0,5,6,0,1,1,1,1
0,3,2,32,31,0,0,0,0,1,0,0,0,0,NA,0,4,6,0,2,2,0,1
0,3,2,32,31,0,0,0,0,1,0,0,0,0,0,0,4,6,0,2,2,1,1
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,17,17,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,2,0,33,26,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,18,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,12,1,33,17,1,0,0,1,0,0,0,0,5,0,0,16,30,0,0,0,3,0
2,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
7,6,0,22,18,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0
0,2,0,19,18,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1
30,12,6,54,27,0,1,0,4,1,0,0,5,2,NA,NA,43,61,0,5,6,0,0
0,2,0,27,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2,0,2,34,34,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,9,2,27,14,0,0,0,0,1,0,0,0,0,0,0,9,8,0,0,0,0,0
10,6,6,18,18,0,1,0,2,0,0,0,0,0,0,0,16,9,0,0,0,0,1
11,6,6,19,18,0,1,0,2,0,0,0,0,0,1,0,17,16,0,0,0,1,0
