age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_famviol,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_stalking,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,sex,general_two_year
29,28,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,28,14,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4,1,7,4,8,4,1,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
39,37,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,3,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1
20,20,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
20,20,4,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0
25,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
43,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
25,21,11,0,2,0,4,0,0,0,0,0,0,0,0,1,0,4,3,5,7,8,10,9,0,0,0,0,0,0,0,9,0,0,0,1,1,0,1
38,28,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,7,1,10,5,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
21,20,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
30,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,15,8,0,0,9,0,0,0,0,0,0,0,0,1,1,1,1,1
49,49,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,2,6,0,0,0,0,0,0,0,6,0,1,1,1,1,1,0
21,19,7,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0
35,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
40,18,17,1,5,0,0,0,5,0,0,0,0,0,0,1,0,12,6,5,4,11,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
46,43,10,0,0,0,1,0,5,0,0,0,2,0,0,1,0,3,0,3,4,3,2,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0
23,22,7,1,0,0,3,0,0,0,0,0,0,0,0,1,0,4,1,1,2,2,3,5,0,0,0,0,0,0,0,5,2,1,1,1,1,1,0
19,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1
19,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,4,3,0,2,0,0,0,0,0,3,2,1,1,1,1,1,0
35,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,2,2,0,0,0,0,0,0,1,1,1,1,1,1
25,24,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
47,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,35,8,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
18,17,5,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,0
19,16,5,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,3,1,0,0,1,1,1,1
19,16,6,1,0,0,1,0,0,1,0,0,0,0,1,1,1,4,2,1,2,5,3,3,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0
22,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,1,0,4,0,0,0,0,0,0,1,1,1,1,1,1,0
40,32,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53,42,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21,14,15,1,0,0,4,0,1,1,0,0,0,0,0,1,0,6,5,4,5,9,5,4,0,1,1,0,0,0,0,4,0,1,1,1,1,1,0
40,32,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,20,29,1,3,0,2,0,1,0,0,0,1,0,0,0,0,8,11,9,3,20,22,3,0,13,2,0,0,0,0,3,1,0,0,1,1,1,0
32,31,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
45,39,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0
19,18,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,2,4,0,6,3,2,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0
23,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,6,2,0,0,0,0,0,0,1,1,1,1,1,0
44,20,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0
27,19,24,1,4,0,1,0,0,0,0,0,0,0,0,0,0,11,5,8,1,13,11,2,1,10,0,0,0,0,0,1,1,1,1,1,1,1,1
23,18,17,1,0,0,1,0,0,7,0,0,0,0,0,1,0,5,0,12,9,12,4,7,0,0,0,0,0,0,0,7,0,1,1,1,1,0,0
20,17,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
68,36,25,1,3,0,0,0,1,1,0,0,0,0,0,0,0,8,8,4,2,12,14,0,0,10,3,0,0,0,0,0,0,1,1,1,1,1,1
48,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
43,23,23,1,7,0,7,0,0,0,0,0,0,0,0,0,0,8,10,7,7,17,32,7,0,6,1,0,0,0,0,7,0,1,1,1,1,0,0
52,22,41,1,2,0,1,0,8,1,0,0,1,0,0,1,0,33,12,7,12,19,24,2,0,13,1,0,0,0,0,2,0,1,1,1,1,1,1
23,19,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,8,3,8,3,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
21,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,0,2,2,0,0,0,0,2,0,0,0,1,1,1,1
34,18,48,1,4,0,2,0,0,1,0,0,0,0,0,0,0,33,10,22,3,32,34,7,0,4,0,0,0,0,0,5,5,0,0,1,1,1,1
24,19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
27,24,9,0,0,0,1,0,2,1,0,0,0,0,0,1,0,4,0,3,3,3,6,2,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1
28,24,11,1,0,0,1,0,2,1,0,0,0,0,0,0,0,7,0,3,5,3,8,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
28,24,13,1,0,0,1,0,3,2,0,0,0,1,0,1,0,9,0,4,5,4,9,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
34,19,29,1,4,0,2,0,0,0,0,0,0,0,0,0,0,18,4,9,2,13,14,4,1,13,0,0,0,0,0,2,2,0,0,1,1,1,1
43,28,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,7,8,0,0,4,1,0,0,0,0,0,0,0,1,1,1,1,1
35,24,28,0,4,0,1,0,1,0,0,0,5,0,0,1,0,13,3,6,4,9,15,6,0,3,0,0,0,0,0,6,2,1,1,1,1,1,0
33,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
34,18,21,1,1,0,10,0,0,0,0,0,0,1,0,0,0,15,6,4,10,10,7,10,0,2,0,0,0,0,0,10,0,0,1,1,1,1,1
34,18,23,1,1,0,10,0,0,0,0,0,0,1,0,0,0,16,6,4,10,10,8,10,0,2,0,0,0,0,0,10,0,1,1,1,1,1,1
35,18,26,1,2,0,10,0,0,0,0,0,0,2,0,0,0,18,6,4,10,10,10,10,0,2,0,0,0,0,0,10,0,0,1,1,1,1,0
35,30,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0
27,18,10,0,0,0,0,0,0,2,0,0,0,0,0,1,0,9,0,1,2,1,8,4,0,3,0,0,0,0,0,4,3,0,0,0,1,1,0
37,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
30,29,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
58,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0
28,20,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0
25,20,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,2,3,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
45,36,18,0,1,0,1,0,0,2,0,0,0,0,0,1,0,9,3,12,5,15,18,3,0,2,0,0,0,0,0,2,1,1,1,1,1,1,0
27,23,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,4,3,0,1,0,0,0,0,0,3,0,1,1,1,1,0,0
27,18,10,0,1,0,0,0,1,1,0,0,1,0,0,1,0,6,1,5,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
30,18,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,4,5,3,0,3,0,0,0,0,0,3,2,0,0,0,0,1,1
39,20,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,1,3,6,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0
22,19,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,4,4,3,0,2,0,0,0,0,0,2,2,0,0,0,1,1,1
24,18,22,0,1,0,3,0,0,0,0,0,2,0,0,1,0,19,3,10,6,13,13,9,0,0,0,0,0,0,0,9,2,0,0,1,1,1,1
20,19,5,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,5,0,0,0,0,0,0,0,4,3,1,1,1,1,1,0
35,29,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1
30,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0
20,18,9,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,3,2,2,5,5,6,0,0,0,0,0,0,0,6,4,1,1,1,1,1,0
26,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1
38,20,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
51,23,12,0,2,0,4,0,0,0,0,0,0,0,0,0,0,5,6,2,4,8,7,7,1,3,0,0,0,0,0,7,3,1,1,1,1,1,1
18,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
51,27,28,1,2,0,4,0,0,0,0,0,0,0,0,1,0,16,4,10,4,16,13,8,2,8,0,0,0,0,0,5,3,1,1,1,1,1,0
46,43,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
50,46,15,1,2,0,5,0,0,1,0,0,0,0,0,1,0,7,3,7,12,10,12,12,0,2,0,0,0,0,0,12,0,1,1,1,1,1,1
18,18,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0
20,19,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,2,3,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0
42,39,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,0
33,31,15,1,0,0,0,0,2,3,0,0,0,0,0,1,0,2,0,3,0,3,5,0,0,7,0,0,0,0,0,0,0,1,1,1,1,1,1
49,45,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1
26,18,17,1,1,0,3,0,0,0,0,0,0,0,0,1,0,12,4,8,5,13,10,5,1,4,0,0,0,0,0,5,0,0,1,1,1,0,1
18,17,7,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,3,1,4,0,0,0,0,0,0,0,3,3,1,1,1,1,1,1
32,17,23,1,1,3,1,0,1,0,0,0,0,0,0,0,0,15,8,2,6,10,16,2,0,12,0,0,0,0,0,1,1,0,0,0,1,1,0
43,41,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1
31,24,7,0,2,0,1,0,0,0,0,0,0,0,0,1,0,4,1,2,0,3,6,1,0,4,0,0,0,0,0,1,0,0,1,1,1,1,1
51,22,5,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28,18,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,33,7,1,2,0,0,0,2,0,0,0,0,0,0,0,0,6,2,2,2,4,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0
33,30,6,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
39,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
23,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,4,0,0,0,0,0,0,1,0,0,1,1,1,0
21,17,14,0,2,1,2,0,0,2,0,0,0,0,0,0,0,10,3,6,6,9,6,4,0,5,0,0,0,0,0,4,0,0,1,1,1,1,0
23,23,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,3,2,3,3,0,2,0,0,0,0,0,3,1,1,1,1,1,1,0
46,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
33,22,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,17,6,0,0,5,0,0,0,0,0,0,0,1,1,1,1,0,1
31,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,1,0,0,5,0,0,0,0,0,1,0,0,0,1,1,0
42,18,17,1,6,0,2,0,0,0,0,0,0,0,0,0,0,3,4,2,2,6,22,2,1,3,0,0,0,0,0,2,0,0,0,1,1,1,1
24,19,14,1,2,0,1,0,0,1,0,0,2,3,0,1,0,6,2,4,3,6,6,2,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1
22,20,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
18,16,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
46,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,29,3,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1
35,33,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
37,29,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
21,20,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,3,2,0,1,1,1,1,1
40,34,35,0,1,0,12,0,0,0,0,0,0,0,0,1,0,29,13,8,17,21,13,25,0,0,0,0,0,0,0,25,7,0,0,1,1,1,1
39,23,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,2,3,8,6,0,0,1,0,0,0,0,6,2,0,1,1,1,1,0
50,27,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
45,18,56,1,4,0,8,0,0,0,0,0,2,2,0,0,0,41,8,15,15,23,22,15,2,12,1,0,0,0,0,15,3,1,1,1,1,1,1
26,20,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
46,18,26,0,3,0,2,0,5,1,0,0,0,0,0,0,0,19,6,7,12,13,10,8,2,6,0,0,0,0,0,6,2,0,1,1,1,1,0
33,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
21,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,2,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1
23,18,4,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
28,22,21,0,0,0,1,0,1,7,0,0,0,0,0,1,0,4,2,4,2,6,4,3,0,3,0,2,0,0,0,1,0,0,1,1,1,1,1
27,14,28,0,1,0,5,0,2,1,0,0,2,0,0,1,0,20,1,8,7,9,11,8,0,1,0,0,0,0,0,6,3,0,1,1,1,0,1
22,18,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,6,1,0,0,0,0,0,0,0,1,1,1,1,0
31,28,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
23,22,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
26,19,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
38,18,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,6,3,0,0,1,0,0,0,0,3,2,1,1,1,1,1,0
26,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,43,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,0,1,0,0,0,0,0,2,1,0,0,1,1,1,1
30,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,3,0,0,0,0,0,2,0,0,0,1,1,0,0
23,13,15,0,2,0,2,0,0,1,0,0,0,0,0,1,0,8,3,3,1,6,6,3,0,4,0,0,0,0,0,3,0,1,1,1,1,1,1
29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0
18,18,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,2,0,1,1,1,1,1,0
35,32,5,0,2,0,0,0,2,3,0,0,0,0,0,1,0,2,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
27,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0
28,18,20,1,5,0,3,0,3,3,0,0,1,0,0,1,0,13,4,8,6,12,10,7,0,2,0,0,3,0,3,6,4,1,1,1,1,1,1
33,26,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
51,40,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,2,0,0,0,0,1,1,0
23,19,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1
49,49,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
43,18,36,1,1,0,1,0,3,0,0,0,0,0,2,1,0,18,7,10,8,19,17,9,4,7,0,0,0,0,0,7,2,1,1,1,1,1,1
23,18,15,1,1,0,0,0,0,0,0,0,0,4,0,0,0,6,0,10,0,10,6,0,0,6,0,0,0,0,0,0,0,1,1,1,1,1,1
19,19,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0
27,27,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
21,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
42,18,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,5,3,2,0,0,0,0,1,0,2,1,0,0,0,0,1,0
36,28,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,6,6,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0
52,48,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30,16,25,1,2,0,1,0,3,2,0,0,1,0,0,1,0,15,4,12,8,16,13,3,0,7,1,0,1,0,1,3,1,1,1,1,1,1,0
24,24,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
21,18,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
24,24,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
32,19,19,1,3,0,1,0,0,1,0,0,0,0,0,1,0,5,7,6,1,14,11,1,1,7,2,0,0,0,0,1,0,1,1,1,1,1,1
27,19,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,2,6,6,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1
50,41,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,4,0,5,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
58,48,23,1,5,0,1,0,0,0,0,0,0,0,0,1,0,15,4,7,1,11,17,3,0,7,0,0,0,0,0,3,1,0,0,0,1,1,0
24,19,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,3,3,2,0,0,0,0,0,0,0,2,1,0,1,1,1,1,1
26,20,6,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,2,1,3,2,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0
36,29,7,1,0,0,2,0,0,0,0,0,0,1,0,1,0,3,1,2,0,3,7,5,0,1,0,0,0,0,0,3,3,1,1,1,1,1,1
23,19,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2,4,2,6,4,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
21,19,12,1,0,0,2,0,0,0,0,0,0,0,0,1,0,10,2,5,1,7,3,3,0,3,0,0,0,0,0,3,1,1,1,1,1,1,0
19,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1
40,17,30,1,3,6,12,0,1,0,0,0,0,0,0,0,0,23,19,1,13,20,25,19,5,1,1,0,0,0,0,19,7,0,0,0,0,1,0
41,34,15,0,0,0,0,0,0,2,0,0,0,1,0,1,0,5,1,5,2,7,7,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
51,25,15,1,5,0,1,0,0,0,0,0,0,0,0,0,0,7,5,3,1,8,11,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
38,21,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21,19,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
47,22,22,1,2,0,3,0,2,1,0,0,0,0,0,1,0,10,4,7,7,12,10,6,1,4,0,0,1,0,1,5,1,0,0,0,0,1,1
25,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
